segment_id,closed,buy_trade_id,buy_date,buy_amount,buy_price,sell_trade_id,sell_date,sell_amount,sell_price,member_bio_guide_id,member_name,party,state,chamber,stock_ticker,stock_name,sector_code,sector_name
17775,True,32257,2022-09-08,8000,0.00,11369,2025-02-25,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,CDW,CDW Corporation Common Stock,,
26566,True,19987,2024-01-10,8000,0.00,11383,2025-02-25,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ROST,Ross Stores Inc. Common Stock,,
8991,True,14843,2024-09-12,8000,0.00,11393,2025-02-24,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,AAPL,Apple Inc. Common Stock,,
25774,True,14335,2024-10-22,8000,0.00,11395,2025-02-24,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,PINS,Pinterest Inc. Class A Common Stock,,
25775,True,14338,2024-10-22,8000,0.00,11403,2025-02-24,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,PINS,Pinterest Inc. Class A Common Stock,,
31546,True,14307,2024-10-23,8000,0.00,11417,2025-02-24,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,SLB,Schlumberger N.V. Common Stock,,
47533,True,12253,2025-01-22,75000,0.00,11421,2025-02-24,75000,0.00,M001244,Ashley Moody,R,FL,Senate,HWM,Howmet Aerospace Inc. Common Stock,,
2436,True,58858,2019-12-16,8000,0.00,11433,2025-02-24,8000,0.00,C001047,Shelley Moore Capito,R,WV,Senate,CMCSA,Comcast Corporation Class A Common Stock,,
2381,True,99539,2015-07-21,8000,0.00,11435,2025-02-24,8000,0.00,C001047,Shelley Moore Capito,R,WV,Senate,ABT,Abbott Laboratories Common Stock,,
15427,True,16648,2024-06-24,32500,0.00,11436,2025-02-24,32500,0.00,K000389,Ro Khanna,D,CA,House of Representatives,AEE,Ameren Corporation Common Stock,,
31459,True,13470,2024-11-19,8000,0.00,11438,2025-02-24,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,AFG,American Financial Group Inc. Common Stock,,
23113,True,41208,2021-10-07,75000,0.00,11439,2025-02-24,75000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,LIN,Linde plc Ordinary Shares,,
24572,True,51221,2020-05-28,8000,0.00,11444,2025-02-24,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,MU,Micron Technology Inc. Common Stock,,
24573,True,51222,2020-05-28,8000,0.00,11455,2025-02-24,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,MU,Micron Technology Inc. Common Stock,,
9510,True,14629,2024-10-03,8000,0.00,11456,2025-02-24,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,HD,Home Depot Inc. (The) Common Stock,,
4790,True,54940,2020-03-18,8000,0.00,11467,2025-02-24,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,BSX,Boston Scientific Corporation Common Stock,,
2388,True,77807,2018-04-24,8000,0.00,11471,2025-02-24,8000,0.00,C001047,Shelley Moore Capito,R,WV,Senate,ACN,Accenture plc Class A Ordinary Shares (Ireland),,
32839,True,13204,2024-12-11,8000,0.00,11489,2025-02-21,8000,0.00,M001136,Lisa C. McClain,R,MI,House of Representatives,SHW,Sherwin-Williams Company (The) Common Stock,,
10152,True,24212,2023-07-13,8000,0.00,11490,2025-02-21,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,SPOT,Spotify Technology S.A. Ordinary Shares,,
9201,True,15075,2024-08-30,8000,0.00,11495,2025-02-21,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,BRK.B,Berkshire Hathaway Inc. New Common Stock,,
9937,True,17437,2024-05-22,8000,0.00,11498,2025-02-21,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,NTDOY,unknown,00,Other
8990,True,15942,2024-08-01,8000,0.00,11502,2025-02-21,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,AAPL,Apple Inc. Common Stock,,
32902,True,13187,2024-12-11,8000,0.00,11504,2025-02-21,8000,0.00,M001136,Lisa C. McClain,R,MI,House of Representatives,TTD,The Trade Desk Inc. Class A Common Stock,,
9328,True,18804,2024-03-13,8000,0.00,11505,2025-02-21,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,DASTY,unknown,00,Other
53622,True,11817,2025-02-10,8000,0.00,11521,2025-02-20,8000,0.00,T000490,David J. Taylor,R,OH,House of Representatives,SJM,The J.M. Smucker Company Common Stock,,
14123,True,14165,2024-10-29,8000,0.00,11524,2025-02-20,8000,0.00,H001094,Val T. Hoyle,D,OR,House of Representatives,QCOM,QUALCOMM Incorporated Common Stock,,
14130,True,14081,2024-10-29,8000,0.00,11526,2025-02-20,8000,0.00,H001094,Val T. Hoyle,D,OR,House of Representatives,SIEGY,unknown,00,Other
27383,True,19362,2024-02-01,8000,0.00,11533,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,SYY,Sysco Corporation Common Stock,,
25186,True,12517,2025-01-17,8000,0.00,11534,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,OMC,Omnicom Group Inc. Common Stock,,
16871,True,38708,2022-01-21,8000,0.00,11536,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,BIIB,Biogen Inc. Common Stock,,
24571,True,51251,2020-05-27,8000,0.00,11538,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,MU,Micron Technology Inc. Common Stock,,
25489,True,19186,2024-02-13,32500,0.00,11542,2025-02-19,32500,0.00,K000389,Ro Khanna,D,CA,House of Representatives,PEP,PepsiCo Inc. Common Stock,,
19442,True,19991,2024-01-10,8000,0.00,11547,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,DOW,Dow Inc. Common Stock ,,
18135,True,42713,2021-07-06,8000,0.00,11549,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,CMCSA,Comcast Corporation Class A Common Stock,,
25993,True,18653,2024-03-20,8000,0.00,11552,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,POOL,Pool Corporation Common Stock,,
19816,True,21374,2023-10-31,32500,0.00,11554,2025-02-19,32500,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ELN,unknown,00,Other
17034,True,17413,2024-05-28,8000,0.00,11561,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,BLL,unknown,00,Other
26363,True,25067,2023-06-26,8000,0.00,11562,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,REGN,Regeneron Pharmaceuticals Inc. Common Stock,,
29603,True,21697,2023-10-23,8000,0.00,11563,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ZBH,Zimmer Biomet Holdings Inc. Common Stock,,
15824,True,72064,2018-10-25,8000,0.00,11564,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,AMGN,Amgen Inc. Common Stock,,
15729,True,48099,2020-11-03,8000,0.00,11566,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,AMAT,Applied Materials Inc. Common Stock,,
21866,True,32379,2022-09-06,8000,0.00,11572,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,IEX,IDEX Corporation Common Stock,,
15895,True,36153,2022-05-05,8000,0.00,11573,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,AMT,American Tower Corporation (REIT) Common Stock,,
16390,True,20036,2024-01-10,8000,0.00,11574,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,AVY,Avery Dennison Corporation Common Stock,,
28248,True,40221,2021-12-07,8000,0.00,11575,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,UHS,Universal Health Services Inc. Common Stock,,
28628,True,64398,2019-05-28,8000,0.00,11578,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,VERX,Vertex Inc. Class A Common Stock,,
17004,True,60650,2019-10-15,8000,0.00,11579,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,BLK,BlackRock Inc. Common Stock,,
28710,True,18031,2024-04-23,8000,0.00,11580,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,VLTO,Veralto Corp Common Stock ,,
28933,True,24065,2023-07-20,8000,0.00,11581,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,VZ,Verizon Communications Inc. Common Stock,,
28983,True,22239,2023-10-02,8000,0.00,11582,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,WAT,Waters Corporation Common Stock,,
26715,True,20241,2023-12-20,8000,0.00,11583,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,SBUX,Starbucks Corporation Common Stock,,
29424,True,34437,2022-06-16,8000,0.00,11585,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,WY,Weyerhaeuser Company Common Stock,,
20242,True,40766,2021-11-02,8000,0.00,11586,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,F,Ford Motor Company Common Stock,,
26463,True,33258,2022-08-01,8000,0.00,11587,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,RJF,Raymond James Financial Inc. Common Stock,,
29692,True,47809,2020-11-13,8000,0.00,11588,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ZTS,Zoetis Inc. Class A Common Stock,,
22675,True,16390,2024-07-02,8000,0.00,11590,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,KKR,KKR & Co. Inc. Common Stock,,
25198,True,19220,2024-02-13,8000,0.00,11594,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ON,ON Semiconductor Corporation Common Stock,,
16748,True,50467,2020-07-10,8000,0.00,11595,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,BDX,Becton Dickinson and Company Common Stock,,
26927,True,20038,2024-01-10,8000,0.00,11596,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,SNA,Snap-On Incorporated Common Stock,,
23525,True,12406,2025-01-17,8000,0.00,11597,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,MAS,Masco Corporation Common Stock,,
18225,True,23294,2023-08-29,8000,0.00,11599,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,CMG,Chipotle Mexican Grill Inc. Common Stock,,
21752,True,30258,2022-12-06,8000,0.00,11600,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,HUM,Humana Inc. Common Stock,,
15168,True,14495,2024-10-14,8000,0.00,11601,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ACGL,Arch Capital Group Ltd. Common Stock,,
15346,True,20589,2023-12-04,8000,0.00,11602,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ADM,Archer-Daniels-Midland Company Common Stock,,
16821,True,15654,2024-08-02,8000,0.00,11603,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,BF.B,Brown Forman Inc Class B Common Stock,,
22353,True,12433,2025-01-17,8000,0.00,11604,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,JKHY,Jack Henry & Associates Inc. Common Stock,,
29389,True,14500,2024-10-14,8000,0.00,11606,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,WST,West Pharmaceutical Services Inc. Common Stock,,
18285,True,15655,2024-08-02,8000,0.00,11608,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,CNC,Centene Corporation Common Stock,,
17510,True,19978,2024-01-10,8000,0.00,11610,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,CARR,Carrier Global Corporation Common Stock ,,
18484,True,23123,2023-09-06,8000,0.00,11613,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,CPB,The Campbell's Company Common Stock,,
19870,True,58176,2020-01-08,8000,0.00,11616,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,EMR,Emerson Electric Company Common Stock,,
24953,True,30936,2022-11-03,8000,0.00,11618,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,NTAP,NetApp Inc. Common Stock,,
21957,True,24833,2023-06-29,8000,0.00,11620,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,INCY,Incyte Corp. Common Stock,,
21631,True,17959,2024-04-26,8000,0.00,11622,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,HPE,Hewlett Packard Enterprise Company Common Stock,,
24100,True,25838,2023-05-23,8000,0.00,11625,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,MOH,Molina Healthcare Inc Common Stock,,
19760,True,23899,2023-07-28,8000,0.00,11629,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,EL,Estee Lauder Companies Inc. (The) Common Stock,,
20369,True,15813,2024-08-02,8000,0.00,11630,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,FCX,Freeport-McMoRan Inc. Common Stock,,
28840,True,15893,2024-08-02,8000,0.00,11632,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,VTRS,Viatris Inc. Common Stock,,
26716,True,20242,2023-12-20,8000,0.00,11633,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,SBUX,Starbucks Corporation Common Stock,,
20010,True,21445,2023-10-31,8000,0.00,11639,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,EQR,Equity Residential Common Shares of Beneficial Interest,,
27525,True,14446,2024-10-14,8000,0.00,11641,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,TECH,Bio-Techne Corp Common Stock,,
25828,True,12393,2025-01-17,8000,0.00,11642,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,PKG,Packaging Corporation of America Common Stock,,
17756,True,25779,2023-05-23,8000,0.00,11643,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,CDNS,Cadence Design Systems Inc. Common Stock,,
23371,True,14512,2024-10-14,8000,0.00,11645,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,LUV,Southwest Airlines Company Common Stock,,
17691,True,31800,2022-09-29,8000,0.00,11648,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,CCI,Crown Castle Inc. Common Stock,,
21124,True,29402,2023-01-11,8000,0.00,11651,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,GOOGL,Alphabet Inc. Class A Common Stock,,
25508,True,13786,2024-11-12,8000,0.00,11653,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,PERC,unknown,00,Other
26565,True,21102,2023-11-03,8000,0.00,11654,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ROST,Ross Stores Inc. Common Stock,,
15960,True,36402,2022-04-22,8000,0.00,11655,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,AMZN,Amazon.com Inc. Common Stock,,
16980,True,35089,2022-05-23,8000,0.00,11658,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,BLDR,Builders FirstSource Inc. Common Stock,,
14937,True,12484,2025-01-17,8000,0.00,11660,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,AAM-PA,unknown,00,Other
19708,True,12496,2025-01-17,8000,0.00,11661,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,EG,Everest Group Ltd. Common Stock,,
28964,True,50134,2020-07-28,8000,0.00,11663,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,WAB,Westinghouse Air Brake Technologies Corporation Common Stock,,
52622,True,19085,2024-02-16,32500,0.00,11664,2025-02-19,32500,0.00,S001214,W. Gregory Steube,R,FL,House of Representatives,SNV,Synovus Financial Corp. Common Stock,,
17351,True,22365,2023-10-02,8000,0.00,11665,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,BX,Blackstone Inc. Common Stock,,
23713,True,64185,2019-06-03,8000,0.00,11667,2025-02-19,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,MDT,Medtronic plc. Ordinary Shares,,
1304,True,15386,2024-08-08,8000,0.00,11676,2025-02-18,8000,0.00,B001299,Jim Banks,R,IN,House of Representatives,YUM,Yum! Brands Inc.,,
31594,True,28857,2023-02-02,8000,0.00,11679,2025-02-18,8000,0.00,L000601,Greg Landsman,D,OH,House of Representatives,BLK,BlackRock Inc. Common Stock,,
9836,True,32849,2022-08-11,375000,0.00,11690,2025-02-14,375000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,MSFT,Microsoft Corporation Common Stock,,
10230,True,13857,2024-11-12,8000,0.00,11692,2025-02-14,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,TSLA,Tesla Inc. Common Stock,,
9841,True,28541,2023-02-13,750000,0.00,11697,2025-02-14,750000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,MSFT,Microsoft Corporation Common Stock,,
9873,True,13103,2024-12-20,3000000,0.00,11701,2025-02-14,3000000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,MSFT,Microsoft Corporation Common Stock,,
9874,True,13105,2024-12-20,3000000,0.00,11708,2025-02-14,3000000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,MSFT,Microsoft Corporation Common Stock,,
32609,True,13208,2024-12-11,8000,0.00,11710,2025-02-14,8000,0.00,M001136,Lisa C. McClain,R,MI,House of Representatives,INTU,Intuit Inc. Common Stock,,
44935,True,22804,2023-09-13,32500,0.00,11716,2025-02-13,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,DHR,Danaher Corporation Common Stock,,
9349,True,18784,2024-03-14,8000,0.00,11720,2025-02-13,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,DHI,D.R. Horton Inc. Common Stock,,
44974,True,22797,2023-09-13,32500,0.00,11723,2025-02-13,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,HON,Honeywell International Inc. Common Stock,,
637,True,20255,2023-12-20,8000,0.00,11730,2025-02-13,8000,0.00,B001236,John Boozman,R,AR,Senate,PFE,Pfizer Inc. Common Stock,,
45071,True,22830,2023-09-13,32500,0.00,11734,2025-02-13,32500,0.00,M001190,Markwayne Mullin,R,OK,Senate,STZ,Constellation Brands Inc. Common Stock,,
5748,True,37563,2022-03-01,8000,0.00,11736,2025-02-13,8000,0.00,D000032,Byron Donalds,R,FL,House of Representatives,FDS,FactSet Research Systems Inc. Common Stock,,
10033,True,14245,2024-10-24,8000,0.00,11737,2025-02-13,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,PYPL,PayPal Holdings Inc. Common Stock,,
10229,True,13878,2024-11-11,8000,0.00,11744,2025-02-13,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,TSLA,Tesla Inc. Common Stock,,
47180,True,20182,2023-12-28,8000,0.00,11748,2025-02-13,8000,0.00,M001217,Jared Moskowitz,D,FL,House of Representatives,WST,West Pharmaceutical Services Inc. Common Stock,,
14700,True,12650,2025-01-15,8000,0.00,11750,2025-02-12,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,ENPH,Enphase Energy Inc. Common Stock,,
14718,True,12674,2025-01-15,8000,0.00,11756,2025-02-12,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,MKTX,MarketAxess Holdings Inc. Common Stock,,
47421,True,12976,2025-01-03,75000,0.00,11763,2025-02-12,75000,0.00,M001236,Tim Moore,R,NC,House of Representatives,HOG,Harley-Davidson Inc. Common Stock,,
14748,True,12683,2025-01-15,8000,0.00,11772,2025-02-12,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,WBA,Walgreens Boots Alliance Inc,00,Other
14740,True,12685,2025-01-15,8000,0.00,11773,2025-02-12,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,REGN,Regeneron Pharmaceuticals Inc. Common Stock,,
14699,True,12702,2025-01-15,8000,0.00,11775,2025-02-12,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,EL,Estee Lauder Companies Inc. (The) Common Stock,,
14717,True,12669,2025-01-15,8000,0.00,11780,2025-02-12,8000,0.00,J000310,Julie Johnson,D,TX,House of Representatives,JNPR,unknown,00,Other
46757,True,54253,2020-03-26,8000,0.00,11795,2025-02-11,8000,0.00,M001204,Daniel Meuser,R,PA,House of Representatives,MSFT,Microsoft Corporation Common Stock,,
46766,True,54307,2020-03-26,32500,0.00,11803,2025-02-11,32500,0.00,M001204,Daniel Meuser,R,PA,House of Representatives,V,Visa Inc.,,
53854,True,12317,2025-01-22,75000,0.00,11815,2025-02-10,75000,0.00,W000779,Ron Wyden,D,OR,Senate,LLY,Eli Lilly and Company Common Stock,,
47428,True,11861,2025-02-06,175000,0.00,11825,2025-02-10,175000,0.00,M001236,Tim Moore,R,NC,House of Representatives,HOG,Harley-Davidson Inc. Common Stock,,
10374,True,18468,2024-03-26,8000,0.00,11827,2025-02-10,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,XNGSY,unknown,00,Other
10373,True,19794,2024-01-11,8000,0.00,11843,2025-02-07,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,XNGSY,unknown,00,Other
29790,True,19410,2024-01-30,8000,0.00,11844,2025-02-07,8000,0.00,K000398,"Thomas H. Kean, Jr.",R,NJ,House of Representatives,PRNDY,unknown,00,Other
31519,True,14271,2024-10-23,8000,0.00,11848,2025-02-07,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,META,Meta Platforms Inc. Class A Common Stock,,
9008,True,15949,2024-07-31,8000,0.00,11850,2025-02-07,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,ABEV,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),,
24654,True,23338,2023-08-29,8000,0.00,11859,2025-02-06,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,NDAQ,Nasdaq Inc. Common Stock,,
27697,True,25128,2023-06-23,8000,0.00,11862,2025-02-06,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,TGT,Target Corporation Common Stock,,
24656,True,18891,2024-03-06,8000,0.00,11868,2025-02-06,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,NDAQ,Nasdaq Inc. Common Stock,,
9007,True,16073,2024-07-19,8000,0.00,11870,2025-02-06,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,ABEV,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),,
16576,True,41905,2021-09-01,8000,0.00,11874,2025-02-06,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,BAC,Bank of America Corporation Common Stock,,
10032,True,14712,2024-09-26,8000,0.00,11876,2025-02-06,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,PYPL,PayPal Holdings Inc. Common Stock,,
53837,True,53515,2020-04-06,8000,0.00,11880,2025-02-06,8000,0.00,W000779,Ron Wyden,D,OR,Senate,IRBT,iRobot Corporation Common Stock,,
22586,True,19402,2024-01-31,8000,0.00,11881,2025-02-06,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,KEY,KeyCorp Common Stock,,
16577,True,39314,2022-01-10,8000,0.00,11883,2025-02-06,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,BAC,Bank of America Corporation Common Stock,,
19068,True,35674,2022-05-10,8000,0.00,11886,2025-02-05,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,DE,Deere & Company Common Stock,,
47407,True,11928,2025-02-04,75000,0.00,11888,2025-02-05,75000,0.00,M001236,Tim Moore,R,NC,House of Representatives,F,Ford Motor Company Common Stock,,
15031,True,44148,2021-04-21,8000,0.00,11896,2025-02-05,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ABBV,AbbVie Inc. Common Stock,,
3852,True,91971,2016-09-12,8000,0.00,11901,2025-02-05,8000,0.00,C001078,Gerald E. Connolly,D,VA,House of Representatives,D,Dominion Energy Inc. Common Stock,,
32711,True,13186,2024-12-11,8000,0.00,11908,2025-02-05,8000,0.00,M001136,Lisa C. McClain,R,MI,House of Representatives,NOW,ServiceNow Inc. Common Stock,,
28584,True,58625,2019-12-27,8000,0.00,11909,2025-02-05,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,V,Visa Inc.,,
15032,True,42716,2021-07-06,8000,0.00,11911,2025-02-05,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ABBV,AbbVie Inc. Common Stock,,
32503,True,13193,2024-12-11,8000,0.00,11913,2025-02-05,8000,0.00,M001136,Lisa C. McClain,R,MI,House of Representatives,ETN,Eaton Corporation PLC Ordinary Shares,,
15028,True,58144,2020-01-08,8000,0.00,11924,2025-02-04,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ABBV,AbbVie Inc. Common Stock,,
15029,True,48134,2020-11-03,8000,0.00,11931,2025-02-04,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ABBV,AbbVie Inc. Common Stock,,
14079,True,14127,2024-10-29,8000,0.00,11934,2025-02-04,8000,0.00,H001094,Val T. Hoyle,D,OR,House of Representatives,LRCX,Lam Research Corporation Common Stock,,
4475,True,13008,2025-01-02,8000,0.00,11936,2025-02-04,8000,0.00,C001108,James Comer,R,KY,House of Representatives,TTD,The Trade Desk Inc. Class A Common Stock,,
14057,True,14103,2024-10-29,8000,0.00,11937,2025-02-04,8000,0.00,H001094,Val T. Hoyle,D,OR,House of Representatives,INTU,Intuit Inc. Common Stock,,
15030,True,45787,2021-02-11,8000,0.00,11941,2025-02-04,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,ABBV,AbbVie Inc. Common Stock,,
5116,True,54014,2020-03-31,8000,0.00,11948,2025-02-03,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,ICFI,ICF International Inc. Common Stock,,
8989,True,16588,2024-06-28,8000,0.00,11951,2025-02-03,8000,0.00,G000583,Josh Gottheimer,D,NJ,House of Representatives,AAPL,Apple Inc. Common Stock,,
31533,True,14264,2024-10-23,8000,0.00,11992,2025-01-31,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,NVDA,NVIDIA Corporation Common Stock,,
31509,True,14298,2024-10-23,8000,0.00,11994,2025-01-31,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,IR,Ingersoll Rand Inc. Common Stock,,
31523,True,14319,2024-10-23,8000,0.00,11998,2025-01-31,8000,0.00,L000595,Julia Letlow,R,LA,House of Representatives,MSFT,Microsoft Corporation Common Stock,,
33372,True,30079,2022-12-07,32500,0.00,12006,2025-01-30,32500,0.00,M001157,Michael T. McCaul,R,TX,House of Representatives,ADSK,Autodesk Inc. Common Stock,,
4726,True,12027,2025-01-29,8000,0.00,12008,2025-01-30,8000,0.00,C001123,"Gilbert Ray Cisneros, Jr.",D,CA,House of Representatives,AVGO,Broadcom Inc. Common Stock,,
33015,True,17630,2024-05-10,175000,0.00,12010,2025-01-30,175000,0.00,M001157,Michael T. McCaul,R,TX,House of Representatives,AAPL,Apple Inc. Common Stock,,
23863,True,21020,2023-11-03,8000,0.00,12022,2025-01-30,8000,0.00,K000389,Ro Khanna,D,CA,House of Representatives,MHK,Mohawk Industries Inc. Common Stock,,
