Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,,,,,,,,,
116,106,21561,"Kelly, Trent",2,18,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Armed Services,46,1,MS,,,,,,,,,,
116,106,21720,"Gallagher, Michael (Mike)",2,19,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Armed Services,25,8,WI,,,,,,,,,,
116,106,21719,"Gaetz, Matthew (Matt)",2,20,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Armed Services,43,1,FL,,,,,,,,,,
116,106,21701,"Bacon, Donald J. (Don)",2,21,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Armed Services,35,2,NE,,,,,,,,,,
116,106,21702,"Banks, James E. (Jim)",2,22,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Armed Services,22,3,IN,,,,,,,,,,
116,106,21710,"Cheney, Elizabeth L. (Liz)",2,23,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Armed Services,68,1,WY,,,,,,,,,,
116,106,21737,"Mitchell, Paul",2,24,200,1/23/19,12/20/20,0,2,2,1,0,HRES68,Armed Services,23,10,MI,Changed party to independent 12/20/2020 and left committees; Announced retirement at end of 116th congress 7/24/2019 ,,,,,,,,,
116,106,21704,"Bergman, John W. (Jack)",2,25,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Armed Services,23,1,MI,,,,,,,,,,
116,106,21981,"Waltz, Michael",2,26,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Armed Services,43,6,FL,,,,,,,,,,
116,115,20723,"Yarmuth, John A.",1,1,100,1/3/19,1/3/21,12,6,2,1,1,HRES7,Budget,51,3,KY,,,,,,,,,,
116,115,21525,"Moulton, Seth",1,2,100,1/24/19,1/3/21,13,3,2,1,1,HRES73,Budget,3,6,MA,,,,,,,,,,
116,115,21343,"Jeffries, Hakeem",1,3,100,1/24/19,1/3/21,0,2,5,1,1,HRES73,Budget,13,8,NY,,,,,,,,,,
116,115,20519,"Higgins, Brian",1,4,100,1/24/19,1/3/21,0,2,2,1,1,HRES73,Budget,13,26,NY,to rank immediately after Mr. Jeffries per HRES85,,,,,,,,,
116,115,21548,"Boyle, Brendan Francis",1,5,100,1/29/19,1/3/21,0,2,2,1,1,HRES85,Budget,14,13,PA,to rank immediately after Mr. Higgins of New York,,,,,,,,,
116,115,21728,"Khanna, Rohit (Ro)",1,6,100,1/24/19,1/3/21,0,2,2,1,2,HRES73,Budget,71,17,CA,"Per HRES870, Mr. Khanna (to rank immediately after Mr. Cooper)",,,,,,,,,
116,115,29109,"Delauro, Rosa L.",1,7,100,1/24/19,1/3/21,0,1,4,1,2,HRES73,Budget,1,3,CT,,,,,,,,,,
116,115,29571,"Doggett, Lloyd",1,8,100,1/24/19,1/3/21,0,1,5,1,1,HRES73,Budget,49,35,TX,,,,,,,,,,
116,115,15438,"Price, David E.",1,9,100,1/24/19,1/3/21,0,1,5,1,1,HRES73,Budget,47,4,NC,,,,,,,,,,
116,115,29911,"Schakowsky, Janice D",1,10,100,1/24/19,1/3/21,0,2,2,1,1,HRES73,Budget,21,9,IL,,,,,,,,,,
116,115,21372,"Kildee, Dan",1,11,100,1/24/19,1/3/21,0,1,5,1,1,HRES73,Budget,23,5,MI,,,,,,,,,,
116,115,21740,"Panetta, James V. (Jimmy)",1,12,100,1/24/19,1/3/21,0,1,2,1,2,HRES73,Budget,71,20,CA,,,,,,,,,,
116,115,21761,"Morelle, Joseph",1,13,100,1/24/19,1/3/21,0,1,2,1,1,HRES73,Budget,13,25,NY,,,,,,,,,,
116,115,21339,"Horsford, Steven",1,14,100,1/24/19,1/3/21,0,1,2,1,1,HRES73,Budget,65,4,NV,,,,,,,,,,
116,115,39307,"Scott, Robert C.",1,15,100,1/24/19,1/3/21,0,1,5,1,1,HRES73,Budget,40,3,VA,,,,,,,,,,
116,115,29573,"Jackson Lee, Sheila",1,16,100,1/24/19,1/3/21,0,2,2,1,1,HRES73,Budget,49,18,TX,,,,,,,,,,
116,115,29778,"Lee, Barbara",1,17,100,1/24/19,1/3/21,0,4,2,1,1,HRES73,Budget,71,13,CA,,,,,,,,,,
116,115,21726,"Jayapal, Pramila",1,18,100,1/24/19,1/3/21,0,2,2,1,1,HRES73,Budget,73,7,WA,,,,,,,,,,
116,115,21950,"Omar, Ilhan",1,19,100,1/24/19,1/3/21,0,1,2,1,2,HRES73,Budget,33,5,MN,,,,,,,,,,
116,115,20542,"Sires, Albio",1,20,100,2/13/19,1/3/21,0,1,2,1,1,HRES125,Budget,12,8,NJ,,,,,,,,,,
116,115,21315,"Peters, Scott",1,21,100,2/13/19,1/3/21,0,1,2,1,1,HRES125,Budget,71,52,CA,,,,,,,,,,
116,115,15019,"Cooper, Jim",1,22,100,2/13/19,1/3/21,0,1,5,1,1,HRES125,Budget,54,5,TN,,,,,,,,,,
116,115,21108,"Womack, Steve",2,1,200,1/3/19,1/3/21,22,3,2,1,2,HRES8,Budget,3,42,AR,,,,,,,,,,
116,115,21162,"Johnson, Bill",2,2,200,1/24/19,1/3/21,23,2,2,1,2,HRES74,Budget,24,6,OH,,,,,,,,,,
116,115,21122,"Woodall, Robert",2,3,200,1/24/19,1/3/21,0,5,2,1,0,HRES74,Budget,44,7,GA,Announced retirement at end of 116th congress 2/7/2019,,,,,,,,,
116,115,21373,"Smith, Jason",2,4,200,1/24/19,1/3/21,0,2,2,1,1,HRES74,Budget,34,8,MO,,,,,,,,,,
116,115,21182,"Flores, Bill",2,5,200,1/24/19,1/3/21,0,1,4,1,0,HRES74,Budget,49,17,TX,Announced retirement at end of 116th congress 9/4/2019,,,,,,,,,
116,115,21349,"Holding, George E.B.",2,6,200,1/24/19,1/3/21,0,1,2,1,0,HRES74,Budget,47,2,NC,"Retired, announced 12/6/2019",,,,,,,,,
116,115,21367,"Stewart, Chris",2,7,200,1/24/19,1/3/21,0,1,2,1,2,HRES74,Budget,67,2,UT,,,,,,,,,,
116,115,21753,"Norman, Ralph",2,8,200,1/24/19,1/3/21,0,1,2,1,2,HRES74,Budget,48,5,SC,,,,,,,,,,
116,115,21961,"Roy, Charles",2,9,200,1/24/19,1/3/21,0,1,2,1,2,HRES74,Budget,49,21,TX,,,,,,,,,,
116,115,21945,"Meuser, Dan",2,10,200,1/24/19,1/3/21,0,1,2,1,2,HRES74,Budget,14,9,PA,,,,,,,,,,
116,115,21974,"Timmons, William",2,11,200,1/24/19,1/3/21,0,1,2,1,2,HRES74,Budget,48,4,SC,,,,,,,,,,
116,115,21911,"Crenshaw, Daniel",2,12,200,1/24/19,1/3/21,0,1,2,1,2,HRES74,Budget,49,2,TX,,,,,,,,,,
116,115,21760,"Hern, Kevin",2,13,200,1/24/19,1/3/21,0,1,2,1,2,HRES74,Budget,53,1,OK,,,,,,,,,,
116,115,21905,"Burchett, Timothy",2,14,200,1/24/19,1/3/21,0,1,2,1,2,HRES74,Budget,54,2,TN,,,,,,,,,,
116,115,21990,"Jacobs, Chris",5,15,200,7/21/20,1/3/21,0,1,2,1,1,HRES1058,Budget,13,27,NY,"Elected in a special election held on June 23, 2020",,,,,,,,,
116,124,39307,"Scott, Robert C.",1,1,100,1/4/19,1/3/21,11,8,4,1,1,HRES24,Education and Labor,40,3,VA,,,,,,,,,,
116,124,20108,"Davis, Susan",1,2,100,1/15/19,1/3/21,0,10,2,1,0,HRES42,Education and Labor,71,53,CA,Announced retirement at end of 116th congress,,,,,,,,,
116,124,20305,"Grijalva, Raul M",1,3,100,1/15/19,1/3/21,0,9,2,1,1,HRES42,Education and Labor,61,3,AZ,,,,,,,,,,
116,124,20706,"Courtney, Joe",1,4,100,1/15/19,1/3/21,0,4,2,1,1,HRES42,Education and Labor,1,2,CT,,,,,,,,,,
116,124,20941,"Fudge, Marcia",1,5,100,1/15/19,1/3/21,0,5,2,1,3,HRES42,Education and Labor,24,11,OH,"On December 10, 2020, President Biden announced his plan to nominate Fudge for Secretary of Housing and Urban Development",,,,,,,,,
116,124,70810,"Sablan, Gregorio",1,6,100,1/15/19,1/3/21,0,4,2,1,1,HRES42,Education and Labor,95,1,MP,,,,,,,,,,
116,124,21118,"Wilson, Frederica",1,7,100,1/15/19,1/3/21,0,4,2,1,1,HRES42,Education and Labor,43,24,FL,,,,,,,,,,
116,124,21198,"Bonamici, Suzanne",1,8,100,1/15/19,1/3/21,0,4,2,1,1,HRES42,Education and Labor,72,1,OR,,,,,,,,,,
116,124,21312,"Takano, Mark",1,9,100,1/15/19,1/3/21,0,4,2,1,1,HRES42,Education and Labor,71,41,CA,,,,,,,,,,
116,124,21545,"Adams, Alma",1,10,100,1/15/19,1/3/21,0,3,2,1,1,HRES42,Education and Labor,44,12,NC,,,,,,,,,,
116,124,21504,"DeSaulnier, Mark",1,11,100,1/15/19,1/3/21,0,3,2,1,1,HRES42,Education and Labor,71,11,CA,,,,,,,,,,
116,124,21536,"Norcross, Donald",1,12,100,1/15/19,1/3/21,0,2,2,1,1,HRES42,Education and Labor,12,1,NJ,,,,,,,,,,
116,124,21726,"Jayapal, Pramila",1,15,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Education and Labor,73,7,WA,,,,,,,,,,
116,124,21761,"Morelle, Joseph",1,16,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Education and Labor,13,25,NY,,,,,,,,,,
116,124,21763,"Wild, Susan",1,17,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Education and Labor,14,7,PA,,,,,,,,,,
116,124,21930,"Harder, Josh",1,18,100,1/15/19,1/3/21,0,1,2,1,2,HRES42,Education and Labor,71,10,CA,,,,,  ,,,,,
116,124,21944,"Mcbath, Lucy",1,19,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Education and Labor,44,6,GA,,,,,,,,,,
116,124,21962,"Schrier, Kim",1,20,100,1/15/19,1/3/21,0,1,2,1,2,HRES42,Education and Labor,73,8,WA,,,,,,,,,,
116,124,21979,"Underwood, Lauren",1,21,100,1/15/19,1/3/21,0,1,2,1,2,HRES42,Education and Labor,21,14,IL,,,,,,,,,,
116,124,21931,"Hayes, Jahana",1,22,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Education and Labor,1,5,CT,,,,,,,,,,
116,124,21963,"Shalala, Donna",1,23,100,1/15/19,1/3/21,0,1,2,1,0,HRES42,Education and Labor,43,27,FL,Defeated in the general election,,,,,,,,,
116,124,21940,"Levin, Andy",1,24,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Education and Labor,23,9,MI,,,,,,,,,,
116,124,21950,"Omar, Ilhan",1,25,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Education and Labor,33,5,MN,,,,,,,,,,
116,124,21978,"Trone, David",1,26,100,1/15/19,1/3/21,0,1,2,1,2,HRES42,Education and Labor,53,6,MD,,,,,,,,,,
116,124,21972,"Stevens, Haley",1,27,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Education and Labor,23,11,MI,,,,,,,,,,
116,124,21938,"Lee, Susie",1,28,100,1/15/19,1/3/21,0,1,2,1,2,HRES42,Education and Labor,65,3,NV,,,,,,,,,,
116,124,21977,"Trahan, Lori",1,29,100,1/24/19,1/3/21,0,1,2,1,2,HRES73,Education and Labor,3,3,MA,,,,,,,,,,
116,124,21362,"Castro, Joaquin",1,30,100,1/24/19,1/3/21,0,1,2,1,1,HRES73,Education and Labor,49,20,TX,,,,,,,,,,
116,124,20521,"Foxx, Virginia",2,1,200,1/4/19,1/3/21,21,8,2,1,1,HRES25,Education and Labor,47,5,NC,,,,,,,,,,
116,124,20947,"Roe, David P.",2,2,200,1/23/19,1/3/21,0,6,2,1,0,HRES68,Education and Labor,54,1,TN,Announced retirement at end of 116th congress 1/3/2020,,,,,,,,,
116,124,20946,"Thompson, Glenn",2,3,200,1/23/19,1/3/21,0,6,2,1,1,HRES68,Education and Labor,14,5,PA,,,,,,,,,,
116,124,20725,"Walberg, Tim",2,4,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Education and Labor,23,7,MI,,,,,,,,,,
116,124,20916,"Guthrie, Brett",2,5,200,1/23/19,1/3/21,0,4,2,1,2,HRES68,Education and Labor,51,2,KY,,,,,,,,,,
116,124,21376,"Byrne, Bradley",2,6,200,1/23/19,1/3/21,0,3,2,1,0,HRES68,Education and Labor,41,1,AL,,,,,,,,,,
116,124,21559,"Grothman, Glenn",2,7,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Education and Labor,25,6,WI,,,,,,,,,,
116,124,21541,"Stefanik, Elise",2,8,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Education and Labor,13,21,NY,,,,,,,,,,
116,124,21516,"Allen, Rick",2,9,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Education and Labor,44,12,GA,,,,,,,,,,
116,124,21745,"Smucker, Lloyd K.",2,11,200,1/23/19,1/3/21,0,2,2,1,2,HRES68,Education and Labor,14,16,PA,,,,,,,,,,
116,124,21702,"Banks, James E. (Jim)",2,12,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Education and Labor,22,3,IN,,,,,,,,,,
116,124,21543,"Walker, Mark",2,13,200,1/23/19,1/3/21,0,2,2,1,0,HRES68,Education and Labor,47,6,NC,Announced retirement at end of 116th congress 12/16/2019,,,,,,,,,
116,124,21565,"Comer, James",2,14,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Education and Labor,51,1,KY,,,,,,,,,,
116,124,21908,"Cline, Benjamin",2,15,200,1/23/19,1/3/21,0,1,2,1,2,HRES68,Education and Labor,40,6,VA,,,,,,,,,,
116,124,21920,"Fulcher, Russell",2,16,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Education and Labor,63,1,ID,,,,,,,,,,
116,124,21973,"Taylor, Nicholas",2,17,200,1/23/19,1/15/20,0,1,2,2,2,HRES68,Education and Labor,49,3,TX,Transferred to Financial services,,,,,,,,,
116,124,21982,"Watkins, Steve",2,18,200,1/23/19,1/3/21,0,1,2,4,0,HRES68,Education and Labor,32,2,KS,Resigned from committee assignments 7/17/20 following felony charges for voter fraud in his home state.,,,,,,,,,
116,124,21984,"Wright, Ron",2,19,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Education and Labor,49,6,TX,,,,,,,,,,
116,124,21945,"Meuser, Dan",2,20,200,1/23/19,1/3/21,0,1,2,1,2,HRES68,Education and Labor,14,9,PA,,,,,,,,,,
116,124,21974,"Timmons, William",2,21,200,1/23/19,1/3/21,0,1,2,2,2,HRES68,Education and Labor,48,4,SC,Transferred to Financial services,,,,,,,,,
116,124,21935,"Johnson, Dustin",2,22,200,1/23/19,1/3/21,0,1,2,1,1,HRES68,Education and Labor,37,1,SD,,,,,,,,,,
116,124,21985,"Keller, Frederick",7,1,200,7/10/19,1/3/21,0,1,2,1,1,HRES481,Education and Labor,14,12,PA,replaced Tom Marino after Marino's resignation,,,,,,,,,
116,124,21987,"Murphy, Greg",7,2,200,9/26/19,1/3/21,0,1,2,1,1,HRES596,Education and Labor,47,3,NC,"Won special election in a runoff 9/10/2019 to replace Walter B. Jones, Jr. ",,,,,,,,,
116,124,91980,"Van Drew, Jefferson",7,3,200,1/16/20,1/3/21,0,1,2,1,2,HRES801,Education and Labor,12,2,NJ,"Changed party to Republican 1/7/2020, newly assigned to this committee",,,,,,,,,
116,128,15454,"Pallone, Frank, Jr.",1,1,100,1/3/19,1/3/21,11,12,4,1,1,HRES7,Energy and Commerce,12,6,NJ,,,,,,,,,,
116,128,29346,"Rush, Bobby L.",1,2,100,1/15/19,1/3/21,0,13,2,1,1,HRES42,Energy and Commerce,21,1,IL,,,,,,,,,,
116,128,29312,"Eshoo, Anna G.",1,3,100,1/15/19,1/3/21,0,13,2,1,1,HRES42,Energy and Commerce,71,18,CA,,,,,,,,,,
116,128,15603,"Engel, Eliot L.",1,4,100,1/15/19,1/3/21,0,13,2,1,0,HRES42,Energy and Commerce,13,16,NY,,,,,,,,,,
116,128,29710,"DeGette, Diana",1,5,100,1/15/19,1/3/21,0,12,2,1,1,HRES42,Energy and Commerce,62,1,CO,,,,,,,,,,
116,128,29561,"Doyle, Michael F.",1,6,100,1/15/19,1/3/21,0,10,2,1,1,HRES42,Energy and Commerce,14,14,PA,,,,,,,,,,
116,128,29911,"Schakowsky, Janice D",1,7,100,1/15/19,1/3/21,0,9,2,1,1,HRES42,Energy and Commerce,21,9,IL,,,,,,,,,,
116,128,20340,"Butterfield, George Kenneth, Jr. (G.K.)",1,8,100,1/15/19,1/3/21,0,7,2,1,1,HRES42,Energy and Commerce,47,1,NC,,,,,,,,,,
116,128,20538,"Matsui, Doris O.",1,9,100,1/15/19,1/3/21,0,7,2,1,1,HRES42,Energy and Commerce,71,6,CA,,,,,,,,,,
116,128,20708,"Castor, Kathy",1,10,100,1/15/19,1/3/21,0,5,2,1,1,HRES42,Energy and Commerce,43,14,FL,,,,,,,,,,
116,128,20724,"Sarbanes, John P.",1,11,100,1/15/19,1/3/21,0,5,2,1,1,HRES42,Energy and Commerce,52,3,MD,,,,,,,,,,
116,128,20702,"McNerney, Jerry",1,12,100,1/15/19,1/3/21,0,4,2,1,1,HRES42,Energy and Commerce,71,9,CA,,,,,,,,,,
116,128,20750,"Welch, Peter",1,13,100,1/15/19,1/3/21,0,4,2,1,1,HRES42,Energy and Commerce,6,1,VT,,,,,,,,,,
116,128,20932,"Luján, Ben Ray",1,14,100,1/15/19,1/3/21,0,4,2,1,0,HRES42,Energy and Commerce,66,3,NM,,,,,,,,,,
116,128,20934,"Tonko, Paul",1,15,100,1/15/19,1/3/21,0,4,2,1,1,HRES42,Energy and Commerce,13,20,NY,,,,,,,,,,
116,128,20733,"Clarke, Yvette D.",1,16,100,1/15/19,1/3/21,0,3,2,1,1,HRES42,Energy and Commerce,13,9,NY,,,,,,,,,,
116,128,20720,"Loebsack, David",1,17,100,1/15/19,1/3/21,0,3,2,1,0,HRES42,Energy and Commerce,31,2,IA,Announced retirement at end of 116th congress 4/12/19,,,,,,,,,
116,128,20944,"Schrader, Kurt",1,18,100,1/15/19,1/3/21,0,3,2,1,2,HRES42,Energy and Commerce,72,5,OR,,,,,,,,,,
116,128,21335,"Kennedy, Joseph P., III",1,19,100,1/15/19,1/3/21,0,3,2,1,0,HRES42,Energy and Commerce,3,4,MA,"Ran for senate, lost in primary",,,,,,,,,
116,128,21309,"Cardenas, Tony",1,20,100,1/15/19,1/3/21,0,3,2,1,1,HRES42,Energy and Commerce,71,29,CA,,,,,,,,,,
116,128,21311,"Ruiz, Raul",1,21,100,1/15/19,1/3/21,0,2,2,1,1,HRES42,Energy and Commerce,71,36,CA,,,,,,,,,,
116,128,21315,"Peters, Scott",1,22,100,1/15/19,1/3/21,0,2,2,1,1,HRES42,Energy and Commerce,71,52,CA,,,,,,,,,,
116,128,21529,"Dingell, Debbie",1,23,100,1/15/19,1/3/21,0,2,2,1,1,HRES42,Energy and Commerce,23,14,MI,,,,,,,,,,
116,128,21365,"Veasey, Marc",1,24,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Energy and Commerce,49,33,TX,,,,,,,,,,
116,128,21340,"Kuster, Ann McLane",1,25,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Energy and Commerce,4,2,NH,,,,,,,,,,
116,128,21371,"Kelly, Robin",1,26,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Energy and Commerce,21,2,IL,,,,,,,,,,
116,128,21703,"Barragán, Nanette D.",1,27,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Energy and Commerce,71,44,CA,,,,,,,,,,
116,128,21736,"McEachin, Aston D. (Donald)",1,28,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Energy and Commerce,40,4,VA,,,,,,,,,,
116,128,21706,"Blunt Rochester, Lisa",1,29,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Energy and Commerce,11,1,DE,,,,,,,,,,
116,128,21746,"Soto, Darren",1,30,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Energy and Commerce,43,9,FL,,,,,,,,,,
116,128,21739,"O'Halleran, Tom",1,31,100,1/15/19,1/3/21,0,1,2,1,1,HRES42,Energy and Commerce,71,1,AZ,,,,,,,,,,
116,128,29932,"Walden, Greg",2,1,200,1/3/19,1/3/21,21,10,2,1,0,HRES8,Energy and Commerce,72,2,OR,Announced retirement at end of 116th congress10/28/19,,,,,,,,,
116,128,15446,"Upton, Frederick S.",2,2,200,1/23/19,1/3/21,0,15,2,1,1,HRES68,Energy and Commerce,23,6,MI,,,,,,,,,,
116,128,29718,"Shimkus, John M.",2,3,200,1/23/19,1/3/21,0,12,2,1,0,HRES68,Energy and Commerce,21,19,IL,"Retired, announced 8/30/2019",,,,,,,,,
116,128,20355,"Burgess, Michael",2,4,200,1/23/19,1/3/21,0,8,2,1,1,HRES68,Energy and Commerce,49,26,TX,,,,,,,,,,
116,128,20759,"Scalise, Steve",2,5,200,1/23/19,1/3/21,0,6,2,1,1,HRES68,Energy and Commerce,45,1,LA,,,,,,,,,,
116,128,20755,"Latta, Robert E.",2,6,200,1/23/19,1/3/21,0,6,2,1,1,HRES68,Energy and Commerce,24,5,OH,,,,,,,,,,
116,128,20535,"McMorris Rodgers, Cathy",2,7,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Energy and Commerce,73,5,WA,,,,,,,,,,
116,128,20916,"Guthrie, Brett",2,8,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Energy and Commerce,51,2,KY,,,,,,,,,,
116,128,20948,"Olson, Pete",2,9,200,1/23/19,1/3/21,0,5,2,1,0,HRES68,Energy and Commerce,49,22,TX,Announced retirement at end of 116th congress7/25/2019,,,,,,,,,
116,128,21188,"McKinley, David",2,10,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Energy and Commerce,56,1,WV,,,,,,,,,,
116,128,21128,"Kinzinger, Adam",2,11,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Energy and Commerce,21,16,IL,,,,,,,,,,
116,128,21191,"Griffith, Morgan",2,12,200,1/23/19,1/3/21,0,5,2,1,1,HRES68,Energy and Commerce,40,9,VA,,,,,,,,,,
116,128,20758,"Bilirakis, Gus",2,13,200,1/23/19,1/3/21,0,4,2,1,1,HRES68,Energy and Commerce,43,12,FL,,,,,,,,,,
116,128,21162,"Johnson, Bill",2,14,200,1/23/19,1/3/21,0,4,2,1,1,HRES68,Energy and Commerce,24,6,OH,,,,,,,,,,
116,128,21150,"Long, Billy",2,15,200,1/23/19,1/3/21,0,4,2,1,1,HRES68,Energy and Commerce,34,7,MO,,,,,,,,,,
116,128,21132,"Bucshon, Larry",2,16,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Energy and Commerce,22,8,IN,,,,,,,,,,
116,128,21182,"Flores, Bill",2,17,200,1/23/19,1/3/21,0,3,2,1,0,HRES68,Energy and Commerce,49,17,TX,Announced retirement at end of 116th congress 9/4/2019,,,,,,,,,
116,128,21331,"Brooks, Susan",2,18,200,1/23/19,1/3/21,0,3,2,1,0,HRES68,Energy and Commerce,22,5,IN,Announced retirement at end of 116th congress 6/14/2019,,,,,,,,,
116,128,21355,"Mullin, Markwayne",2,19,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Energy and Commerce,53,2,OK,,,,,,,,,,
116,128,21346,"Hudson, Richard",2,20,200,1/23/19,1/3/21,0,3,2,1,1,HRES68,Energy and Commerce,47,8,NC,,,,,,,,,,
116,128,20725,"Walberg, Tim",2,21,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Energy and Commerce,23,7,MI,,,,,,,,,,
116,128,21513,"Carter, Buddy",2,22,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Energy and Commerce,44,1,GA,,,,,,,,,,
116,128,21174,"Duncan, Jeff",2,23,200,1/23/19,1/3/21,0,2,2,1,1,HRES68,Energy and Commerce,48,3,SC,,,,,,,,,,
116,128,21751,"Gianforte, Greg",2,24,200,1/23/19,1/3/21,0,1,2,1,0,HRES68,Energy and Commerce,64,1,MT,,,,,,,,,,
116,186,20959,"Deutch, Theodore E.",1,1,100,1/9/19,1/3/21,11,4,2,1,1,HRES31,Ethics,43,21,FL,,,,,,,,,,
116,186,21342,"Meng, Grace",1,2,100,2/13/19,1/3/21,0,1,2,1,2,HRES125,Ethics,13,6,NY,,,,,,,,,,
116,186,21763,"Wild, Susan",1,3,100,2/13/19,1/3/21,0,1,2,1,1,HRES125,Ethics,14,7,PA,,,,,,,,,,
116,186,21953,"Phillips, Dean",1,4,100,2/13/19,1/3/21,0,1,2,1,1,HRES125,Ethics,33,3,MN,,,,,,,,,,
116,186,21707,"Brown, Anthony G.",1,5,100,2/26/19,1/3/21,0,2,2,1,2,HRES148,Ethics,52,4,MD,,,,,,,,,,
116,186,20532,"Marchant, Kenny",2,1,200,1/9/19,1/3/21,21,3,2,1,0,HRES32,Ethics,49,24,TX,Announced retirement at end of 116th congress 8/5/2019,,,,,,,,,
116,186,21549,"Ratcliffe, John",2,2,200,2/8/19,1/3/21,0,2,2,6,0,HRES113,Ethics,49,4,TX,"Resigned May 22, 2020 to become the Director of National Intelligence",,,,,,,,,
116,186,21349,"Holding, George E.B.",2,3,200,2/8/19,1/3/21,0,1,2,1,0,HRES113,Ethics,47,2,NC,Announced retirement at end of 116th congress 12/6/2019,,,,,,,,,
116,186,21330,"Walorski, Jackie",2,4,200,2/8/19,1/3/21,0,1,2,1,1,HRES113,Ethics,22,2,IN,,,,,,,,,,
116,186,21927,"Guest, Michael",2,5,200,2/8/19,1/3/21,0,1,2,1,1,HRES113,Ethics,46,3,MS,,,,,,,,,,
116,113,29106,"Waters, Maxine",1,1,100,1/3/19,1/3/21,11,15,2,1,1,HRES7,Financial Services,71,43,CA,,,,,,,,,,
116,113,29379,"Maloney, Carolyn B.",1,2,100,1/17/19,1/3/21,0,14,2,1,1,HRES57,Financial Services,13,12,NY,,,,,,,,,,
116,113,29378,"Velazquez, Nydia M.",1,3,100,1/17/19,1/3/21,0,14,2,1,1,HRES57,Financial Services,13,7,NY,,,,,,,,,,
116,113,29707,"Sherman, Brad",1,4,100,1/17/19,1/3/21,0,12,2,1,1,HRES57,Financial Services,71,30,CA,,,,,,,,,,
116,113,29776,"Meeks, Gregory W.",1,5,100,1/17/19,1/3/21,0,12,2,1,1,HRES57,Financial Services,13,5,NY,,,,,,,,,,
116,113,20147,"Clay, William L., Jr.",1,6,100,1/17/19,1/3/21,0,10,4,1,0,HRES57,Financial Services,34,1,MO,,,,,,,,,,
116,113,20321,"Scott, David",1,7,100,1/17/19,1/3/21,0,9,2,1,1,HRES57,Financial Services,44,13,GA,,,,,,,,,,
116,113,20529,"Green, Al",1,8,100,1/17/19,1/3/21,0,8,2,1,1,HRES57,Financial Services,49,9,TX,,,,,,,,,,
116,113,20517,"Cleaver, Emanuel",1,9,100,1/17/19,1/3/21,0,8,2,1,1,HRES57,Financial Services,34,5,MO,,,,,,,,,,
116,113,20705,"Perlmutter, Ed",1,10,100,1/17/19,1/3/21,0,7,2,1,1,HRES57,Financial Services,62,7,CO,,,,,,,,,,
116,113,20907,"Himes, James A.",1,11,100,1/17/19,1/3/21,0,6,2,1,1,HRES57,Financial Services,1,4,CT,,,,,,,,,,
116,113,20749,"Foster, Bill",1,12,100,1/17/19,1/3/21,0,4,2,1,1,HRES57,Financial Services,21,11,IL,,,,,,,,,,
116,113,21352,"Beatty, Joyce",1,13,100,1/17/19,1/3/21,0,4,2,1,1,HRES57,Financial Services,24,3,OH,,,,,,,,,,
